040T22333S37_2_C 	3-DD1.13: 15
040T22333S37_2_D 	3-DD1.13: 16
040T22333S37_2_T 	3-DD1.13: 17
040T22333S37_2_A 	3-DD1.13: 18
040T22333S37_2_E 	3-DD1.13: 19
040T22333S37_2_B 	3-DD1.13: 22
040T22333S37_3_H 	3-DD1.13: 24
040T22333S37_3_  	3-DD1.13: 25
040T22333S37_3_C 	
040T22333S37_3_D 	3-DD1.13: 27
040T22333S37_3_T 	3-DD1.13: 28
040T22333S37_3_A 	3-DD1.13: 29
040T22333S37_3_E 	3-DD1.13: 32
040T22333S37_3_B 	3-DD1.13: 33
040T22333S37_3_F 	3-DD1.13: 34
040T22333S37_4_H 	3-DD1.7: 2
040T22333S37_4_I 	3-DD1.7: 3
040T22333S37_4_  	3-DD1.7: 4
040T22333S37_4_D 	
040T22333S37_4_T 	3-DD1.7: 6
040T22333S37_4_A 	3-DD1.7: 7
040T22333S37_4_E 	3-DD1.7: 8
040T22333S37_4_B 	3-DD1.7: 9
040T22333S37_4_F 	3-DD1.7: 12
040T22112S61_3_H 	3-DD1.7: 13
040T22112S61_3_I 	3-DD1.7: 14
040T22112S61_3_C 	3-DD1.7: 15
040T22112S61_3_  	3-DD1.7: 16
040T22112S61_3_T 	
040T22112S61_3_A 	3-DD1.7: 18
040T22112S61_3_E 	3-DD1.7: 19
040T22112S61_3_B 	3-DD1.7: 22
040T22112S61_3_F 	3-DD1.7: 23
040T22114S37_1_H 	3-DD1.7: 24
040T22114S37_1_I 	3-DD1.7: 25
040T22114S37_1_C 	3-DD1.7: 26
040T22114S37_1_D 	3-DD1.7: 27
040T22114S37_1_  	3-DD1.7: 28
040T22114S37_1_A 	
040T22114S37_1_E 	3-DD1.7: 32
040T22114S37_1_B 	3-DD1.7: 33
040T22114S37_1_F 	3-DD1.7: 34
040T22114S37_3_H 	
040T22114S37_3_I 	4-DD1.3: 3
040T22114S37_3_C 	4-DD1.3: 4
040T22114S37_3_D 	4-DD1.3: 5
040T22114S37_3_T 	4-DD1.3: 6
040T22114S37_3_A 	4-DD1.3: 7
040T22114S37_3_E 	4-DD1.3: 8
040T22114S37_3_B 	4-DD1.3: 9
040T22114S37_3_F 	4-DD1.3: 12
040T22114S37_4_  	4-DD1.3: 13
040T22114S37_4_I 	
040T22114S37_4_C 	4-DD1.3: 15
040T22114S37_4_D 	4-DD1.3: 16
040T22114S37_4_T 	4-DD1.3: 17
040T22114S37_4_A 	4-DD1.3: 18
040T22114S37_4_E 	4-DD1.3: 19
040T22114S37_4_B 	4-DD1.3: 22
040T22114S37_4_F 	4-DD1.3: 23
040T22112S17_1_H 	4-DD1.3: 24
040T22112S17_1_  	4-DD1.3: 25
040T22112S17_1_C 	
040T22112S17_1_D 	4-DD1.3: 27
040T22112S17_1_T 	4-DD1.3: 28
040T22112S17_1_A 	4-DD1.3: 29
040T22112S17_1_E 	4-DD1.3: 32
040T22112S17_1_B 	4-DD1.3: 33
040T22112S17_1_F 	4-DD1.3: 34
040T22333S37_3_  	4-DD1.3: 35
040T22112S37_2_H 	4-DD1.10: 2
040T22112S37_2_  	4-DD1.10: 3
040T22112S37_2_C 	
040T22112S37_2_D 	4-DD1.10: 5
040T22112S37_2_T 	4-DD1.10: 6
040T22112S37_2_A 	4-DD1.10: 7
040T22112S37_2_E 	4-DD1.10: 8
040T22112S37_2_B 	4-DD1.10: 9
040T22112S37_2_F 	4-DD1.10: 12
040T22112S66_4_H 	4-DD1.10: 13
040T22112S66_4_I 	4-DD1.10: 14
040T22112S66_4_  	4-DD1.10: 15
040T22112S66_4_D 	
040T22112S66_4_T 	4-DD1.10: 17
040T22112S66_4_A 	4-DD1.10: 18
040T22112S66_4_E 	4-DD1.10: 19
040T22112S66_4_B 	4-DD1.10: 22
040T22112S66_4_F 	4-DD1.10: 23
040T22332S17_1_H 	4-DD1.10: 24
040T22332S17_1_I 	4-DD1.10: 25
040T22332S17_1_C 	4-DD1.10: 26
040T22332S17_1_  	4-DD1.10: 27
040T22332S17_1_T 	
040T22332S17_1_A 	4-DD1.10: 29
040T22332S17_1_E 	4-DD1.10: 32
040T22332S17_1_B 	4-DD1.10: 33
040T22332S17_1_F 	4-DD1.10: 34
040T22332S37_3_H 	4-DD1.4: 2
040T22332S37_3_I 	4-DD1.4: 3
040T22332S37_3_C 	4-DD1.4: 4
040T22332S37_3_D 	4-DD1.4: 5
040T22332S37_3_  	4-DD1.4: 6
040T22332S37_3_A 	
040T22332S37_3_E 	4-DD1.4: 8
040T22332S37_3_B 	4-DD1.4: 9
040T22332S37_3_F 	4-DD1.4: 12
040T22332S66_4_H 	4-DD1.4: 13
040T22332S66_4_I 	4-DD1.4: 14
040T22332S66_4_C 	4-DD1.4: 15
040T22332S66_4_D 	4-DD1.4: 16
040T22332S66_4_T 	4-DD1.4: 17
040T22332S66_4_  	4-DD1.4: 18
040T22332S66_4_E 	
040T22332S66_4_B 	4-DD1.4: 22
040T22332S66_4_F 	4-DD1.4: 23
040T22441S17_1_H 	4-DD1.4: 24
040T22441S17_1_I 	4-DD1.4: 25
040T22441S17_1_C 	4-DD1.4: 26
040T22441S17_1_D 	4-DD1.4: 27
040T22441S17_1_T 	4-DD1.4: 28
040T22441S17_1_A 	4-DD1.4: 29
040T22441S17_1_  	4-DD1.4: 32
040T22441S17_1_B 	
040T22441S17_1_F 	4-DD1.4: 34
040T22441S37_3_H 	4-DD1.11: 2
040T22441S37_3_I 	4-DD1.11: 3
040T22441S37_3_C 	4-DD1.11: 4
040T22441S37_3_D 	4-DD1.11: 5
040T22441S37_3_T 	4-DD1.11: 6
040T22441S37_3_A 	4-DD1.11: 7
040T22441S37_3_E 	4-DD1.11: 8
040T22441S37_3_  	4-DD1.11: 9
040T22441S37_3_F 	
040T22441S37_5_H 	4-DD1.11: 13
040T22441S37_5_I 	4-DD1.11: 14
040T22441S37_5_C 	4-DD1.11: 15
040T22441S37_5_D 	4-DD1.11: 16
040T22441S37_5_T 	4-DD1.11: 17
040T22441S37_5_A 	4-DD1.11: 18
040T22441S37_5_E 	4-DD1.11: 19
040T22441S37_5_B 	4-DD1.11: 22
040T22441S37_5_  	4-DD1.11: 23
040T22441S37_6_H 	
040T22441S37_6_I 	4-DD1.11: 25
040T22441S37_6_C 	4-DD1.11: 26
040T22441S37_6_D 	4-DD1.11: 27
040T22441S37_6_T 	4-DD1.11: 28
040T22441S37_6_A 	4-DD1.11: 29
040T22441S37_6_E 	4-DD1.11: 32
040T22441S37_6_B 	4-DD1.11: 33
040T22441S37_6_F 	4-DD1.11: 34
040T22442S37_1_  	4-DD1.5: 2
040T22442S37_1_I 	
040T22442S37_1_C 	4-DD1.5: 4
040T22442S37_1_D 	4-DD1.5: 5
040T22442S37_1_T 	4-DD1.5: 6
040T22442S37_1_A 	4-DD1.5: 7
040T22442S37_1_E 	4-DD1.5: 8
040T22442S37_1_B 	4-DD1.5: 9
040T22442S37_1_F 	4-DD1.5: 12
040T22442S37_2_H 	4-DD1.5: 13
040T22442S37_2_  	4-DD1.5: 14
040T22442S37_2_C 	
040T22442S37_2_D 	4-DD1.5: 16
040T22442S37_2_T 	4-DD1.5: 17
040T22442S37_2_A 	4-DD1.5: 18
040T22442S37_2_E 	4-DD1.5: 19
040T22442S37_2_B 	4-DD1.5: 22
040T22442S37_2_F 	4-DD1.5: 23
040T22443S37_1_H 	4-DD1.5: 24
040T22443S37_1_I 	4-DD1.5: 25
040T22443S37_1_  	4-DD1.5: 26
040T22443S37_1_D 	
040T22443S37_1_T 	4-DD1.5: 28
040T22443S37_1_A 	4-DD1.5: 29
040T22443S37_1_E 	4-DD1.5: 32
040T22443S37_1_B 	4-DD1.5: 33
040T22443S37_1_F 	4-DD1.5: 34
040T22443S37_2_H 	4-DD1.12: 2
040T22443S37_2_I 	4-DD1.12: 3
040T22443S37_2_C 	4-DD1.12: 4
040T22443S37_2_  	4-DD1.12: 5
040T22443S37_2_T 	
040T22443S37_2_A 	4-DD1.12: 7
040T22443S37_2_E 	4-DD1.12: 8
040T22443S37_2_B 	4-DD1.12: 9
040T22443S37_2_F 	4-DD1.12: 12
040T22444S37_1_H 	4-DD1.12: 13
040T22444S37_1_I 	4-DD1.12: 14
040T22444S37_1_C 	4-DD1.12: 15
040T22444S37_1_D 	4-DD1.12: 16
040T22444S37_1_  	4-DD1.12: 17
040T22444S37_1_A 	
040T22444S37_1_E 	4-DD1.12: 19
040T22444S37_1_B 	4-DD1.12: 22
040T22444S37_1_F 	4-DD1.12: 23
040T22444S37_2_H 	4-DD1.12: 24
040T22444S37_2_I 	4-DD1.12: 25
040T22444S37_2_C 	4-DD1.12: 26
040T22444S37_2_D 	4-DD1.12: 27
040T22444S37_2_T 	4-DD1.12: 28
040T22444S37_2_  	4-DD1.12: 29
040T22444S37_2_E 	
040T22444S37_2_B 	4-DD1.12: 33
040T22444S37_2_F 	4-DD1.12: 34
040T22445S37_1_H 	4-DD1.6: 2
040T22445S37_1_I 	4-DD1.6: 3
040T22445S37_1_C 	4-DD1.6: 4
040T22445S37_1_D 	4-DD1.6: 5
040T22445S37_1_T 	4-DD1.6: 6
040T22445S37_1_A 	4-DD1.6: 7
040T22445S37_1_  	4-DD1.6: 8
040T22445S37_1_B 	
040T22445S37_1_F 	4-DD1.6: 12
040T22445S37_2_H 	4-DD1.6: 13
040T22445S37_2_I 	4-DD1.6: 14
040T22445S37_2_C 	4-DD1.6: 15
040T22445S37_2_D 	4-DD1.6: 16
040T22445S37_2_T 	4-DD1.6: 17
040T22445S37_2_A 	4-DD1.6: 18
040T22445S37_2_E 	4-DD1.6: 19
040T22445S37_2_  	4-DD1.6: 22
040T22445S37_2_F 	
040T22446S37_1_H 	4-DD1.6: 24
040T22446S37_1_I 	4-DD1.6: 25
040T22446S37_1_C 	4-DD1.6: 26
040T22446S37_1_D 	4-DD1.6: 27
040T22446S37_1_T 	4-DD1.6: 28
040T22446S37_1_A 	4-DD1.6: 29
040T22446S37_1_E 	4-DD1.6: 32
040T22446S37_1_B 	4-DD1.6: 33
040T22446S37_1_  	4-DD1.6: 34
040T22550S37_1_H 	
040T22550S37_1_I 	4-DD1.13: 3
040T22550S37_1_C 	4-DD1.13: 4
040T22550S37_1_D 	4-DD1.13: 5
040T22550S37_1_T 	4-DD1.13: 6
040T22550S37_1_A 	4-DD1.13: 7
040T22550S37_1_E 	4-DD1.13: 8
040T22550S37_1_B 	4-DD1.13: 9
040T22550S37_1_F 	4-DD1.13: 12
040T22550S37_2_  	4-DD1.13: 13
040T22550S37_2_I 	
040T22550S37_2_C 	4-DD1.13: 15
040T22550S37_2_D 	4-DD1.13: 16
040T22550S37_2_T 	4-DD1.13: 17
040T22550S37_2_A 	4-DD1.13: 18
040T22550S37_2_E 	4-DD1.13: 19
040T22550S37_2_B 	4-DD1.13: 22
040T22550S37_2_F 	4-DD1.13: 23
040T22550S51_3_H 	4-DD1.13: 24
040T22550S51_3_  	4-DD1.13: 25
040T22550S51_3_C 	
040T22550S51_3_D 	4-DD1.13: 27
040T22550S51_3_T 	4-DD1.13: 28
040T22550S51_3_A 	4-DD1.13: 29
040T22550S51_3_E 	4-DD1.13: 32
040T22550S51_3_B 	4-DD1.13: 33
040T22550S51_3_F 	4-DD1.13: 34
040T22332S61_5_H 	4-DD1.7: 2
040T22332S61_5_I 	4-DD1.7: 3
040T22332S61_5_  	4-DD1.7: 4
040T22332S61_5_D 	
040T22332S61_5_T 	4-DD1.7: 6
040T22332S61_5_A 	4-DD1.7: 7
040T22332S61_5_E 	4-DD1.7: 8
040T22332S61_5_B 	4-DD1.7: 9
040T22332S61_5_F 	4-DD1.7: 12
040T22550S37_5_H 	4-DD1.7: 13
040T22550S37_5_I 	4-DD1.7: 14
040T22550S37_5_C 	4-DD1.7: 15
040T22550S37_5_  	4-DD1.7: 16
040T22550S37_5_T 	
040T22550S37_5_A 	4-DD1.7: 18
040T22550S37_5_E 	4-DD1.7: 19
040T22550S37_5_B 	4-DD1.7: 22
040T22550S37_5_F 	4-DD1.7: 23
040T22441S66_7_H 	4-DD1.7: 24
040T22441S66_7_I 	4-DD1.7: 25
040T22441S66_7_C 	4-DD1.7: 26
040T22441S66_7_D 	4-DD1.7: 27
040T22441S66_7_  	4-DD1.7: 28
040T22441S66_7_A 	
040T22441S66_7_E 	4-DD1.7: 32
040T22441S66_7_B 	4-DD1.7: 33
040T22441S66_7_F 	4-DD1.7: 34
040T22337S25_4_H 	4-DD1.14: 2
040T22337S25_4_I 	4-DD1.14: 3
040T22337S25_4_C 	4-DD1.14: 4
040T22337S25_4_D 	4-DD1.14: 5
040T22337S25_4_T 	4-DD1.14: 6
040T22337S25_4_  	4-DD1.14: 7
040T22337S25_4_E 	
040T22337S25_4_B 	4-DD1.14: 9
040T22337S25_4_F 	4-DD1.14: 12
040T22441S37_9_H 	4-DD1.14: 13
040T22441S37_9_I 	4-DD1.14: 14
040T22441S37_9_C 	4-DD1.14: 15
040T22441S37_9_D 	4-DD1.14: 16
040T22441S37_9_T 	4-DD1.14: 17
040T22441S37_9_A 	4-DD1.14: 18
040T22441S37_9_  	4-DD1.14: 19
040T22441S37_9_B 	
040T22441S37_9_F 	4-DD1.14: 23
040T22447S66_9_H 	9-DD1.3: 22
040T22447S66_9_I 	9-DD1.3: 23
040T22447S66_9_C 	9-DD1.3: 24
040T22447S66_9_D 	9-DD1.3: 32
040T22447S66_9_T 	9-DD1.3: 25
040T22447S66_9_A 	9-DD1.3: 26
040T22447S66_9_E 	9-DD1.3: 27
040T22447S66_9_B 	9-DD1.3: 28
040T22447S66_9_F 	9-DD1.3: 29
040T22550S37_9_H 	9-DD1.4: 2
040T22550S37_9_I 	9-DD1.4: 3
040T22550S37_9_C 	9-DD1.4: 4
040T22550S37_9_D 	9-DD1.4: 5
040T22550S37_9_T 	9-DD1.4: 6
040T22550S37_9_A 	9-DD1.4: 7
040T22550S37_9_E 	9-DD1.4: 8
040T22550S37_9_B 	9-DD1.4: 9
040T22550S37_9_F 	9-DD1.4: 12
040T22550S37_10_H 	9-DD1.4: 13
040T22550S37_10_I 	9-DD1.4: 14
040T22550S37_10_C 	9-DD1.4: 15
040T22550S37_10_D 	9-DD1.4: 16
040T22550S37_10_T 	9-DD1.4: 17
040T22550S37_10_A 	9-DD1.4: 18
040T22550S37_10_E 	9-DD1.4: 19
040T22550S37_10_B 	9-DD1.4: 22
040T22550S37_10_F 	9-DD1.4: 23
040T22550S37_11_H 	9-DD1.4: 24
040T22550S37_11_I 	9-DD1.4: 25
040T22550S37_11_C 	9-DD1.4: 26
040T22550S37_11_D 	9-DD1.4: 27
040T22550S37_11_T 	9-DD1.4: 28
040T22550S37_11_A 	9-DD1.4: 29
040T22550S37_11_E 	9-DD1.4: 32
040T22550S37_11_B 	9-DD1.4: 33
040T22550S37_11_F 	9-DD1.4: 34
040T22550S37_12_H 	9-DD1.9: 2
040T22550S37_12_I 	9-DD1.9: 3
040T22550S37_12_C 	9-DD1.9: 4
040T22550S37_12_D 	9-DD1.9: 5
040T22550S37_12_T 	9-DD1.9: 6
040T22550S37_12_A 	9-DD1.9: 7
040T22550S37_12_E 	9-DD1.9: 8
040T22550S37_12_B 	9-DD1.9: 9
040T22550S37_12_F 	9-DD1.9: 12
040T22550S37_13_H 	9-DD1.9: 13
040T22550S37_13_I 	9-DD1.9: 14
040T22550S37_13_C 	9-DD1.9: 15
040T22550S37_13_D 	9-DD1.9: 16
040T22550S37_13_T 	9-DD1.9: 17
040T22550S37_13_A 	9-DD1.9: 18
040T22550S37_13_E 	9-DD1.9: 19
040T22550S37_13_B 	9-DD1.9: 22
040T22550S37_13_F 	9-DD1.9: 23
040T22221S47_3_H 	9-DD1.9: 24
040T22221S47_3_I 	9-DD1.9: 25
040T22221S47_3_C 	9-DD1.9: 26
040T22221S47_3_D 	9-DD1.9: 27
040T22221S47_3_T 	9-DD1.9: 28
040T22221S47_3_A 	9-DD1.9: 29
040T22221S47_3_E 	9-DD1.9: 32
040T22221S47_3_B 	9-DD1.9: 33
040T22221S47_3_F 	9-DD1.9: 34
040T22330S51_9_H 	9-DD1.10: 2
040T22330S51_9_I 	9-DD1.10: 3
040T22330S51_9_C 	9-DD1.10: 4
040T22330S51_9_D 	9-DD1.10: 5
040T22330S51_9_T 	9-DD1.10: 6
040T22330S51_9_A 	9-DD1.10: 7
040T22330S51_9_E 	9-DD1.10: 8
040T22330S51_9_B 	9-DD1.10: 9
040T22330S51_9_F 	9-DD1.10: 12
